data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
2020-10-05,10:25:00,304.0,294,MACAIBA,Tombamento,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,10:25:00,304.0,294,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.864849,-35.349312
2020-10-05,17:01:00,101.0,77,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.73180495,-35.29112135
2020-10-05,17:01:00,101.0,77,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.73180495,-35.29112135
2020-10-06,08:00:00,101.0,109,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.937378,-35.26483
2020-10-06,08:00:00,101.0,109,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.937378,-35.26483
2020-10-06,17:45:00,101.0,123,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-6.06166101,-35.24094602
2020-10-06,17:45:00,101.0,123,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-6.06166101,-35.24094602
2020-10-07,12:30:00,101.0,173,CANGUARETAMA,Colisão com objeto estático,Com Vítimas Feridas,-6.47531204,-35.11175864
2020-10-07,12:30:00,101.0,173,CANGUARETAMA,Colisão com objeto estático,Com Vítimas Feridas,-6.47531204,-35.11175864
2020-10-07,12:30:00,101.0,173,CANGUARETAMA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.47531204,-35.11175864
2020-10-07,12:30:00,101.0,173,CANGUARETAMA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.47531204,-35.11175864
2020-10-08,06:50:00,101.0,97,NATAL,Colisão lateral,Com Vítimas Feridas,-5.857612,-35.212723
2020-10-08,06:50:00,101.0,97,NATAL,Colisão lateral,Com Vítimas Feridas,-5.857612,-35.212723
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-09-12,20:00:00,406.0,163,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Fatais,-5.73527201,-35.35543901
2020-10-08,11:50:00,304.0,283,MACAIBA,Colisão traseira,Sem Vítimas,-5.88178314,-35.46369696
2020-10-08,11:50:00,304.0,283,MACAIBA,Colisão traseira,Sem Vítimas,-5.88178314,-35.46369696
2020-10-08,11:50:00,304.0,283,MACAIBA,Colisão traseira,Sem Vítimas,-5.88178314,-35.46369696
2020-10-08,11:50:00,304.0,283,MACAIBA,Colisão traseira,Sem Vítimas,-5.88178314,-35.46369696
2020-10-08,12:15:00,101.0,125,SAO JOSE DE MIPIBU,Colisão transversal,Sem Vítimas,-6.07815599,-35.23412006
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-10,07:30:00,304.0,47,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.2267718,-37.3230583
2020-10-12,04:30:00,101.0,99,PARNAMIRIM,Colisão com objeto estático,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-12,18:00:00,101.0,102,PARNAMIRIM,Capotamento,Com Vítimas Feridas,-5.88861,-35.24033
2020-10-13,16:48:00,101.0,99,NATAL,Colisão lateral,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-13,16:48:00,101.0,99,NATAL,Colisão lateral,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-13,16:48:00,101.0,99,NATAL,Colisão lateral,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-13,18:00:00,304.0,160,ANGICOS,Tombamento,Com Vítimas Feridas,-5.68956173,-36.51082051
2020-10-13,18:00:00,304.0,160,ANGICOS,Tombamento,Com Vítimas Feridas,-5.68956173,-36.51082051
2020-10-13,18:00:00,304.0,160,ANGICOS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.68956173,-36.51082051
2020-10-13,18:00:00,304.0,160,ANGICOS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.68956173,-36.51082051
2020-10-14,17:55:00,304.0,304,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.88497076,-35.28078192
2020-10-14,17:55:00,304.0,304,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.88497076,-35.28078192
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,08:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,11:10:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2020-10-15,12:45:00,304.0,48,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.22868577,-37.32203081
2020-10-15,12:45:00,304.0,48,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.22868577,-37.32203081
2020-10-15,13:45:00,110.0,47,MOSSORO,Colisão lateral,Sem Vítimas,-5.20338376,-37.32563418
2020-10-15,13:45:00,110.0,47,MOSSORO,Colisão lateral,Sem Vítimas,-5.20338376,-37.32563418
2020-10-17,16:10:00,101.0,108,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.92823,-35.264656
2020-10-19,07:27:00,101.0,118,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.016059,-35.253475
2020-10-19,07:27:00,101.0,118,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.016059,-35.253475
2020-10-19,07:27:00,101.0,118,SAO JOSE DE MIPIBU,Colisão lateral,Com Vítimas Feridas,-6.016059,-35.253475
2020-10-19,07:27:00,101.0,118,SAO JOSE DE MIPIBU,Colisão lateral,Com Vítimas Feridas,-6.016059,-35.253475
2020-10-19,13:45:00,101.0,107,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.919193,-35.264118
2020-10-19,13:45:00,101.0,107,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.919193,-35.264118
2020-10-19,18:40:00,304.0,148,ANGICOS,Queda de ocupante de veículo,Com Vítimas Fatais,-5.67816135,-36.61037011
2020-10-19,18:40:00,304.0,148,ANGICOS,Queda de ocupante de veículo,Com Vítimas Fatais,-5.67816135,-36.61037011
2020-10-19,18:40:00,304.0,148,ANGICOS,Colisão traseira,Com Vítimas Fatais,-5.67816135,-36.61037011
2020-10-19,18:40:00,304.0,148,ANGICOS,Colisão traseira,Com Vítimas Fatais,-5.67816135,-36.61037011
2020-10-20,13:20:00,110.0,46,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.203384,-37.325634
2020-10-20,13:20:00,110.0,46,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.203384,-37.325634
2020-10-20,13:20:00,110.0,46,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.203384,-37.325634
2020-10-20,13:20:00,110.0,46,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.203384,-37.325634
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Colisão lateral,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,03:50:00,304.0,238,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.7866951,-35.84739513
2020-10-21,12:00:00,101.0,106,PARNAMIRIM,Colisão transversal,Sem Vítimas,-5.910553,-35.261307
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-10-22,07:15:00,101.0,74,NATAL,Colisão frontal,Com Vítimas Feridas,-5.71406254,-35.27232767
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.892745,-35.257225
2020-09-28,16:30:00,101.0,104,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.892745,-35.257225
2020-10-24,18:00:00,406.0,154,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.67079426,-35.40552534
2020-10-24,18:00:00,406.0,154,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.67079426,-35.40552534
2020-10-26,01:30:00,304.0,307,PARNAMIRIM,Capotamento,Com Vítimas Feridas,-5.8876927,-35.2721949
2020-10-26,04:40:00,101.0,141,ARES,Queda de ocupante de veículo,Com Vítimas Feridas,-6.21554008,-35.21546521
2020-10-26,06:15:00,101.0,124,SAO JOSE DE MIPIBU,Colisão transversal,Sem Vítimas,-6.07815599,-35.23412006
2020-10-26,06:15:00,101.0,124,SAO JOSE DE MIPIBU,Colisão transversal,Sem Vítimas,-6.07815599,-35.23412006
2020-06-17,11:10:00,110.0,45,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19257993,-37.31114905
2020-06-17,11:10:00,110.0,45,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19257993,-37.31114905
2020-06-17,11:10:00,110.0,45,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19257993,-37.31114905
2020-06-17,11:10:00,110.0,45,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19257993,-37.31114905
2020-06-17,11:10:00,110.0,45,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19257993,-37.31114905
2020-05-02,19:15:00,405.0,86,APODI,Queda de ocupante de veículo,Com Vítimas Feridas,-5.71754777,-37.81582922
2020-05-02,19:15:00,405.0,86,APODI,Queda de ocupante de veículo,Com Vítimas Feridas,-5.71754777,-37.81582922
2020-08-01,07:00:00,405.0,156,PAU DOS FERROS,Atropelamento de Pedestre,Com Vítimas Fatais,-6.15854069,-38.2077416
2020-08-01,07:00:00,405.0,156,PAU DOS FERROS,Atropelamento de Pedestre,Com Vítimas Fatais,-6.15854069,-38.2077416
2020-08-01,07:00:00,405.0,156,PAU DOS FERROS,Queda de ocupante de veículo,Com Vítimas Fatais,-6.15854069,-38.2077416
2020-08-01,07:00:00,405.0,156,PAU DOS FERROS,Queda de ocupante de veículo,Com Vítimas Fatais,-6.15854069,-38.2077416
2020-05-10,05:40:00,110.0,46,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.203384,-37.325634
2020-05-10,05:40:00,110.0,46,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.203384,-37.325634
2020-10-29,08:25:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2020-10-29,08:25:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2020-10-29,08:25:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2020-10-29,08:25:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2020-10-30,12:30:00,101.0,121,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-6.04338592,-35.24621873
2020-10-30,12:30:00,101.0,121,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-6.04338592,-35.24621873
2020-10-30,12:30:00,101.0,121,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-6.04338592,-35.24621873
2020-10-30,17:00:00,406.0,149,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.6485583,-35.44127004
2020-10-30,17:00:00,406.0,149,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.6485583,-35.44127004
2020-10-30,17:45:00,406.0,149,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.6485583,-35.44127004
2020-10-30,17:45:00,406.0,149,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.6485583,-35.44127004
2020-10-31,08:00:00,101.0,99,NATAL,Colisão lateral,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-31,08:00:00,101.0,99,NATAL,Colisão lateral,Com Vítimas Feridas,-5.87365,-35.220673
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,07:55:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
2020-10-31,16:00:00,226.0,40,MACAIBA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.92839425,-35.54055377
2020-10-31,16:00:00,226.0,40,MACAIBA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.92839425,-35.54055377
2020-10-31,16:00:00,226.0,40,MACAIBA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.92839425,-35.54055377
2020-10-31,16:00:00,226.0,40,MACAIBA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.92839425,-35.54055377
2020-10-31,16:00:00,101.0,45,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.489216,-35.323867
2020-10-31,16:00:00,101.0,45,CEARA-MIRIM,Atropelamento de Animal,Com Vítimas Feridas,-5.489216,-35.323867
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Colisão com objeto estático,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Colisão com objeto estático,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Colisão com objeto estático,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,17:45:00,101.0,98,PARNAMIRIM,Colisão com objeto estático,Com Vítimas Feridas,-5.865723,-35.216537
2020-10-31,21:00:00,406.0,169,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.756651,-35.304758
2020-10-31,21:00:00,406.0,169,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.756651,-35.304758
2020-10-31,18:30:00,405.0,187,MAJOR SALES,Colisão transversal,Com Vítimas Feridas,-6.40495897,-38.32241906
2020-10-31,18:30:00,405.0,187,MAJOR SALES,Colisão transversal,Com Vítimas Feridas,-6.40495897,-38.32241906
2020-11-01,03:50:00,101.0,50,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.58912394,-35.2756736
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,14:45:00,101.0,75,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2020-11-01,21:40:00,101.0,99,NATAL,Colisão transversal,Sem Vítimas,-5.87365,-35.220673
2020-11-01,21:40:00,101.0,99,NATAL,Colisão transversal,Sem Vítimas,-5.87365,-35.220673
2020-11-02,13:00:00,101.0,72,SAO GONCALO DO AMARANTE,Colisão transversal,Com Vítimas Feridas,-5.69866248,-35.26316835
2020-11-02,13:00:00,101.0,72,SAO GONCALO DO AMARANTE,Colisão transversal,Com Vítimas Feridas,-5.69866248,-35.26316835
2020-11-02,13:00:00,101.0,72,SAO GONCALO DO AMARANTE,Colisão transversal,Com Vítimas Feridas,-5.69866248,-35.26316835
2020-11-02,13:50:00,101.0,95,NATAL,Colisão lateral,Com Vítimas Feridas,-5.840768,-35.210358
2020-11-02,13:50:00,101.0,95,NATAL,Colisão lateral,Com Vítimas Feridas,-5.840768,-35.210358
